vehicle,zones,counts,nbox,mass,volume,energy,horizontal_energy,climb_energy,duration,prep_s,offsets,latest_start,urgent_start,soc,charge_s,route_id
C,"[""S003""]","{""S003|应急食品"": 2, ""S003|饮用水"": 1}",3,30.0,0.083,5.008615418391045,4.785407781921267,0.22320763646977745,2238.1777110992607,390.0,"{""S003|应急食品"": 1447.5488555496304, ""S003|饮用水"": 1447.5488555496304}",inf,5752.45114445037,0.37392307270111935,2189.8333424809084,R000080
C,"[""S003""]","{""S003|医疗物资"": 1, ""S003|饮用水"": 2}",3,31.0,0.066,5.028530354940846,4.803679754892527,0.22485060004831953,2238.1777110992607,390.0,"{""S003|医疗物资"": 1447.5488555496304, ""S003|饮用水"": 1447.5488555496304}",5752.45114445037,5752.45114445037,0.3714337056323942,2195.2269711298127,R000081
C,"[""S003""]","{""S003|医疗物资"": 1, ""S003|生活卫生用品"": 1, ""S003|应急食品"": 1, ""S003|饮用水"": 1}",4,31.0,0.102,5.028530354940846,4.803679754892527,0.22485060004831953,2304.1777110992607,420.0,"{""S003|医疗物资"": 1513.5488555496304, ""S003|生活卫生用品"": 1513.5488555496304, ""S003|应急食品"": 1513.5488555496304, ""S003|饮用水"": 1513.5488555496304}",5686.45114445037,5686.45114445037,0.3714337056323942,2195.2269711298127,R000082
C,"[""S003""]","{""S003|医疗物资"": 1, ""S003|生活卫生用品"": 1, ""S003|应急食品"": 2, ""S003|饮用水"": 2}",6,53.0,0.157,5.6455273780296125,5.384531579253366,0.2609957987762452,2436.1777110992607,480.0,"{""S003|医疗物资"": 1645.5488555496304, ""S003|生活卫生用品"": 1645.5488555496304, ""S003|应急食品"": 1645.5488555496304, ""S003|饮用水"": 1645.5488555496304}",5554.45114445037,5554.45114445037,0.29430907774629844,2362.330331549687,R000083
C,"[""S003""]","{""S003|生活卫生用品"": 1, ""S003|饮用水"": 2}",3,34.0,0.089,5.091737753639713,4.861958262855767,0.22977949078394574,2238.1777110992607,390.0,"{""S003|生活卫生用品"": 1447.5488555496304, ""S003|饮用水"": 1447.5488555496304}",inf,5752.45114445037,0.3635327807950359,2212.3456416107556,R000084
C,"[""S003""]","{""S003|生活卫生用品"": 1, ""S003|应急食品"": 2, ""S003|饮用水"": 2}",5,50.0,0.145,5.536318526504524,5.280251618463905,0.25606690804061893,2370.1777110992607,450.0,"{""S003|生活卫生用品"": 1579.5488555496304, ""S003|应急食品"": 1579.5488555496304, ""S003|饮用水"": 1579.5488555496304}",inf,5620.45114445037,0.3079601841869345,2332.752934261642,R000085
C,"[""S003""]","{""S003|应急食品"": 2, ""S003|饮用水"": 3}",5,58.0,0.137,5.852085454075027,5.582874837406071,0.2692106166689555,2370.1777110992607,450.0,"{""S003|应急食品"": 1579.5488555496304, ""S003|饮用水"": 1579.5488555496304}",inf,5620.45114445037,0.2684893182406216,2418.2731438119868,R000086
C,"[""S003""]","{""S003|生活卫生用品"": 1, ""S003|应急食品"": 2, ""S003|饮用水"": 3}",6,64.0,0.172,6.150001551451174,5.8709331533109665,0.27906839814020795,2436.1777110992607,480.0,"{""S003|生活卫生用品"": 1645.5488555496304, ""S003|应急食品"": 1645.5488555496304, ""S003|饮用水"": 1645.5488555496304}",inf,5554.45114445037,0.23124980606860324,2498.9587535180262,R000087
C,"[""S003""]","{""S003|应急食品"": 1, ""S003|饮用水"": 2}",3,36.0,0.082,5.1369173073464385,4.903851889405409,0.23306541794102992,2238.1777110992607,390.0,"{""S003|应急食品"": 1447.5488555496304, ""S003|饮用水"": 1447.5488555496304}",inf,5752.45114445037,0.3578853365816952,2224.5817707396604,R000088
C,"[""S003""]","{""S003|医疗物资"": 1, ""S003|应急食品"": 1, ""S003|饮用水"": 4}",6,67.0,0.148,6.324596372619295,6.04059908374346,0.2839972888758342,2436.1777110992607,480.0,"{""S003|医疗物资"": 1645.5488555496304, ""S003|应急食品"": 1645.5488555496304, ""S003|饮用水"": 1645.5488555496304}",5554.45114445037,5554.45114445037,0.20942545342258811,2546.2448509177257,R000089
C,"[""S003""]","{""S003|医疗物资"": 1, ""S003|饮用水"": 3}",4,45.0,0.093,5.37485042844424,5.126998338296332,0.24785209014790854,2304.1777110992607,420.0,"{""S003|医疗物资"": 1513.5488555496304, ""S003|饮用水"": 1513.5488555496304}",5686.45114445037,5686.45114445037,0.32814369644446995,2289.021991036982,R000090
B,"[""S004""]","{""S004|医疗物资"": 1}",1,3.0,0.012,2.3307687440481764,2.219336268587488,0.11143247546068827,1861.6416633525241,330.0,"{""S004|医疗物资"": 1182.4674983429286}",6017.532501657071,6017.532501657071,0.4173078139879559,1676.6664557542097,R000091
B,"[""S004""]","{""S004|生活卫生用品"": 1}",1,6.0,0.035,2.362629188461892,2.2481249662176293,0.11450422224426271,1861.6416633525241,330.0,"{""S004|生活卫生用品"": 1182.4674983429286}",inf,inf,0.409342702884527,1690.4726483334864,R000092
B,"[""S004""]","{""S004|应急食品"": 1}",1,8.0,0.028,2.3898685163410693,2.273316462907757,0.11655205343331229,1861.6416633525241,330.0,"{""S004|应急食品"": 1182.4674983429286}",inf,inf,0.40253287091473267,1702.2763570811298,R000093
B,"[""S004""]","{""S004|医疗物资"": 1, ""S004|生活卫生用品"": 1}",2,9.0,0.047,2.4052615942842137,2.2876856252563766,0.11757596902783712,1921.6416633525241,360.0,"{""S004|医疗物资"": 1242.4674983429286, ""S004|生活卫生用品"": 1242.4674983429286}",5957.532501657071,5957.532501657071,0.3986846014289466,1708.9466908564925,R000094
B,"[""S004""]","{""S004|医疗物资"": 1, ""S004|应急食品"": 1}",2,11.0,0.04,2.4397165737090223,2.320092773492135,0.11962380021688673,1921.6416633525241,360.0,"{""S004|医疗物资"": 1242.4674983429286, ""S004|应急食品"": 1242.4674983429286}",5957.532501657071,5957.532501657071,0.39007085657274443,1723.8771819405765,R000095
B,"[""S004""]","{""S004|饮用水"": 1}",1,14.0,0.027,2.5012934810896015,2.3785979340891403,0.12269554700046115,1861.6416633525241,330.0,"{""S004|饮用水"": 1182.4674983429286}",inf,6017.532501657071,0.37467662972759963,1750.5605084721608,R000096
B,"[""S004""]","{""S004|生活卫生用品"": 1, ""S004|应急食品"": 1}",2,14.0,0.063,2.5012934810896015,2.3785979340891403,0.12269554700046115,1921.6416633525241,360.0,"{""S004|生活卫生用品"": 1242.4674983429286, ""S004|应急食品"": 1242.4674983429286}",inf,inf,0.37467662972759963,1750.5605084721608,R000097
B,"[""S004""]","{""S004|医疗物资"": 1, ""S004|饮用水"": 1}",2,17.0,0.039,2.5765176910821146,2.450750397298079,0.1257672937840356,1921.6416633525241,360.0,"{""S004|医疗物资"": 1242.4674983429286, ""S004|饮用水"": 1242.4674983429286}",5957.532501657071,5957.532501657071,0.35587057722947135,1783.157666135583,R000098
B,"[""S004""]","{""S004|生活卫生用品"": 1, ""S004|饮用水"": 1}",2,20.0,0.062,2.6683636250463065,2.5395245844786967,0.12883904056761,1921.6416633525241,360.0,"{""S004|生活卫生用品"": 1242.4674983429286, ""S004|饮用水"": 1242.4674983429286}",inf,5957.532501657071,0.33290909373842337,1822.9575708533994,R000099
B,"[""S004""]","{""S004|应急食品"": 1, ""S004|饮用水"": 1}",2,22.0,0.055,2.7409265005856733,2.6100396288290133,0.1308868717566596,1921.6416633525241,360.0,"{""S004|应急食品"": 1242.4674983429286, ""S004|饮用水"": 1242.4674983429286}",inf,5957.532501657071,0.31476837485358167,1854.401483587125,R000100
B,"[""S004""]","{""S004|医疗物资"": 1, ""S004|应急食品"": 1, ""S004|饮用水"": 1}",3,25.0,0.067,2.871276769883119,2.737318151342885,0.13395861854023405,1981.6416633525241,390.0,"{""S004|医疗物资"": 1302.4674983429286, ""S004|应急食品"": 1302.4674983429286, ""S004|饮用水"": 1302.4674983429286}",5897.532501657071,5897.532501657071,0.28218080752922026,1910.8866002826846,R000101
B,"[""S004""]","{""S004|饮用水"": 2}",2,28.0,0.054,3.0353521945469812,2.898321829223173,0.13703036532380847,1921.6416633525241,360.0,"{""S004|饮用水"": 1242.4674983429286}",inf,5957.532501657071,0.2411619513632547,1981.9859509703588,R000102
C,"[""S004""]","{""S004|医疗物资"": 1, ""S004|生活卫生用品"": 1, ""S004|应急食品"": 1}",3,17.0,0.075,5.013611126887352,4.879675101249196,0.1339360256381565,2103.054718772446,390.0,"{""S004|医疗物资"": 1385.497359386223, ""S004|生活卫生用品"": 1385.497359386223, ""S004|应急食品"": 1385.497359386223}",5814.502640613777,5814.502640613777,0.373298609139081,2191.186346865324,R000103
C,"[""S004""]","{""S004|医疗物资"": 1, ""S004|生活卫生用品"": 1, ""S004|饮用水"": 1}",3,23.0,0.074,5.102447901093742,4.962368381888436,0.14007951920530531,2103.054718772446,390.0,"{""S004|医疗物资"": 1385.497359386223, ""S004|生活卫生用品"": 1385.497359386223, ""S004|饮用水"": 1385.497359386223}",5814.502640613777,5814.502640613777,0.3621940123632823,2215.2463065462216,R000104
C,"[""S004""]","{""S004|生活卫生用品"": 1, ""S004|应急食品"": 1, ""S004|饮用水"": 1}",3,28.0,0.09,5.19056887754529,5.045369780367361,0.14519909717792936,2103.054718772446,390.0,"{""S004|生活卫生用品"": 1385.497359386223, ""S004|应急食品"": 1385.497359386223, ""S004|饮用水"": 1385.497359386223}",inf,5814.502640613777,0.3511788903068388,2239.1124043351824,R000105
C,"[""S004""]","{""S004|医疗物资"": 1, ""S004|饮用水"": 2}",3,31.0,0.066,5.250107686188111,5.101836842226607,0.14827084396150378,2103.054718772446,390.0,"{""S004|医疗物资"": 1385.497359386223, ""S004|饮用水"": 1385.497359386223}",5814.502640613777,5814.502640613777,0.34373653922648617,2255.237498342613,R000106
C,"[""S004""]","{""S004|医疗物资"": 1, ""S004|生活卫生用品"": 1, ""S004|应急食品"": 1, ""S004|饮用水"": 1}",4,31.0,0.102,5.250107686188111,5.101836842226607,0.14827084396150378,2169.054718772446,420.0,"{""S004|医疗物资"": 1451.497359386223, ""S004|生活卫生用品"": 1451.497359386223, ""S004|应急食品"": 1451.497359386223, ""S004|饮用水"": 1451.497359386223}",5748.502640613777,5748.502640613777,0.34373653922648617,2255.237498342613,R000107
C,"[""S004""]","{""S004|生活卫生用品"": 1, ""S004|饮用水"": 2}",3,34.0,0.089,5.3150751991775875,5.163732608432509,0.15134259074507822,2103.054718772446,390.0,"{""S004|生活卫生用品"": 1385.497359386223, ""S004|饮用水"": 1385.497359386223}",inf,5814.502640613777,0.33561560010280156,2272.83286644393,R000108
C,"[""S004""]","{""S004|应急食品"": 1, ""S004|饮用水"": 2}",3,36.0,0.082,5.361616930520526,5.2082265085863995,0.15339042193412783,2103.054718772446,390.0,"{""S004|应急食品"": 1385.497359386223, ""S004|饮用水"": 1385.497359386223}",inf,5814.502640613777,0.32979788368493423,2285.4379186826427,R000109
C,"[""S004""]","{""S004|医疗物资"": 1, ""S004|生活卫生用品"": 1, ""S004|饮用水"": 2}",4,37.0,0.101,5.3859119311923145,5.231497593663661,0.15441433752865263,2169.054718772446,420.0,"{""S004|医疗物资"": 1451.497359386223, ""S004|生活卫生用品"": 1451.497359386223, ""S004|饮用水"": 1451.497359386223}",5748.502640613777,5748.502640613777,0.3267610086009607,2292.0178146979188,R000110
C,"[""S004""]","{""S004|医疗物资"": 1, ""S004|应急食品"": 1, ""S004|饮用水"": 2}",4,39.0,0.094,5.436653321971901,5.280191153254199,0.15646216871770227,2169.054718772446,420.0,"{""S004|医疗物资"": 1451.497359386223, ""S004|应急食品"": 1451.497359386223, ""S004|饮用水"": 1451.497359386223}",5748.502640613777,5748.502640613777,0.32041833475351233,2305.760274700723,R000111
C,"[""S004""]","{""S004|饮用水"": 3}",3,42.0,0.081,5.518490696696238,5.358956781194961,0.15953391550127666,2103.054718772446,390.0,"{""S004|饮用水"": 1385.497359386223}",inf,5814.502640613777,0.3101886629129702,2327.9245636885644,R000112
C,"[""S004""]","{""S004|生活卫生用品"": 1, ""S004|饮用水"": 3}",4,48.0,0.116,5.705496751575614,5.539819342507188,0.1656774090684255,2169.054718772446,420.0,"{""S004|生活卫生用品"": 1451.497359386223, ""S004|饮用水"": 1451.497359386223}",inf,5748.502640613777,0.2868129060530482,2378.572036885062,R000113
C,"[""S004""]","{""S004|生活卫生用品"": 1, ""S004|应急食品"": 1, ""S004|饮用水"": 2}",4,42.0,0.11699999999999999,5.518490696696238,5.358956781194961,0.15953391550127666,2169.054718772446,420.0,"{""S004|生活卫生用品"": 1451.497359386223, ""S004|应急食品"": 1451.497359386223, ""S004|饮用水"": 1451.497359386223}",inf,5748.502640613777,0.3101886629129702,2327.9245636885644,R000114
C,"[""S004""]","{""S004|医疗物资"": 1, ""S004|应急食品"": 1, ""S004|饮用水"": 3}",5,53.0,0.121,5.88953824184438,5.71874125480333,0.17079698704104956,2235.054718772446,450.0,"{""S004|医疗物资"": 1517.497359386223, ""S004|应急食品"": 1517.497359386223, ""S004|饮用水"": 1517.497359386223}",5682.502640613777,5682.502640613777,0.2638077197694525,2428.416607166186,R000115
C,"[""S004""]","{""S004|应急食品"": 1, ""S004|饮用水"": 3}",4,50.0,0.109,5.775714035902852,5.607988795645377,0.16772524025747512,2169.054718772446,420.0,"{""S004|应急食品"": 1451.497359386223, ""S004|饮用水"": 1451.497359386223}",inf,5748.502640613777,0.2780357455121435,2397.5892180570227,R000116
C,"[""S004""]","{""S004|医疗物资"": 1, ""S004|生活卫生用品"": 1, ""S004|应急食品"": 1, ""S004|饮用水"": 2}",5,45.0,0.129,5.607828980037022,5.445223317752171,0.1626056622848511,2235.054718772446,450.0,"{""S004|医疗物资"": 1517.497359386223, ""S004|生活卫生用品"": 1517.497359386223, ""S004|应急食品"": 1517.497359386223, ""S004|饮用水"": 1517.497359386223}",5682.502640613777,5682.502640613777,0.2990213774953723,2352.120348760027,R000117
C,"[""S004""]","{""S004|医疗物资"": 1, ""S004|生活卫生用品"": 1, ""S004|饮用水"": 3}",5,51.0,0.128,5.812476552440584,5.643727396588584,0.16874915585199995,2235.054718772446,450.0,"{""S004|医疗物资"": 1517.497359386223, ""S004|生活卫生用品"": 1517.497359386223, ""S004|饮用水"": 1517.497359386223}",5682.502640613777,5682.502640613777,0.273440430944927,2407.545732952658,R000118
C,"[""S004""]","{""S004|生活卫生用品"": 1, ""S004|应急食品"": 1, ""S004|饮用水"": 3}",5,56.0,0.14400000000000002,6.014747052491892,5.840878318667267,0.17386873382462398,2235.054718772446,450.0,"{""S004|生活卫生用品"": 1517.497359386223, ""S004|应急食品"": 1517.497359386223, ""S004|饮用水"": 1517.497359386223}",inf,5682.502640613777,0.24815661843851355,2462.327326716554,R000119
C,"[""S004""]","{""S004|医疗物资"": 1, ""S004|生活卫生用品"": 1, ""S004|应急食品"": 1, ""S004|饮用水"": 3}",6,59.0,0.156,6.152920552274484,5.975980071666286,0.17694048060819836,2301.054718772446,480.0,"{""S004|医疗物资"": 1583.497359386223, ""S004|生活卫生用品"": 1583.497359386223, ""S004|应急食品"": 1583.497359386223, ""S004|饮用水"": 1583.497359386223}",5616.502640613777,5616.502640613777,0.23088493096568952,2499.749316241006,R000120
B,"[""S005""]","{""S005|医疗物资"": 1}",1,3.0,0.012,1.6025735657296325,1.5191051194422651,0.08346844628736708,1456.168419267513,330.0,"{""S005|医疗物资"": 980.8408763004231}",9819.159123699577,9819.159123699577,0.5993566085675919,1361.1152118161742,R000121
B,"[""S005""]","{""S005|生活卫生用品"": 1}",1,6.0,0.035,1.6245352294355597,1.5388105865997308,0.08572464283582899,1456.168419267513,330.0,"{""S005|生活卫生用品"": 980.8408763004231}",inf,inf,0.5938661926411101,1370.631932755409,R000122
B,"[""S005""]","{""S005|应急食品"": 1}",1,8.0,0.028,1.6432825931091033,1.5560538192409663,0.08722877386813693,1456.168419267513,330.0,"{""S005|应急食品"": 980.8408763004231}",inf,inf,0.5891793517227242,1378.7557903472782,R000123
B,"[""S005""]","{""S005|医疗物资"": 1, ""S005|生活卫生用品"": 1}",2,9.0,0.047,1.6538701524144783,1.5658893130301874,0.08798083938429091,1516.168419267513,360.0,"{""S005|医疗物资"": 1040.8408763004231, ""S005|生活卫生用品"": 1040.8408763004231}",9759.159123699577,9759.159123699577,0.5865324618963804,1383.3437327129404,R000124
B,"[""S005""]","{""S005|医疗物资"": 1, ""S005|应急食品"": 1}",2,11.0,0.04,1.6775565302240167,1.5880715598074178,0.08948497041659885,1516.168419267513,360.0,"{""S005|医疗物资"": 1040.8408763004231, ""S005|应急食品"": 1040.8408763004231}",9759.159123699577,9759.159123699577,0.5806108674439958,1393.6078297637405,R000125
B,"[""S005""]","{""S005|饮用水"": 1}",1,14.0,0.027,1.719858703686679,1.6281175367216183,0.09174116696506077,1456.168419267513,330.0,"{""S005|饮用水"": 980.8408763004231}",inf,9819.159123699577,0.5700353240783302,1411.9387715975608,R000126
B,"[""S005""]","{""S005|生活卫生用品"": 1, ""S005|应急食品"": 1}",2,14.0,0.063,1.719858703686679,1.6281175367216183,0.09174116696506077,1516.168419267513,360.0,"{""S005|生活卫生用品"": 1040.8408763004231, ""S005|应急食品"": 1040.8408763004231}",inf,inf,0.5700353240783302,1411.9387715975608,R000127
B,"[""S005""]","{""S005|医疗物资"": 1, ""S005|饮用水"": 1}",2,17.0,0.039,1.7715022678875556,1.6775049043740329,0.0939973635135227,1516.168419267513,360.0,"{""S005|医疗物资"": 1040.8408763004231, ""S005|饮用水"": 1040.8408763004231}",9759.159123699577,9759.159123699577,0.5571244330281111,1434.3176494179406,R000128
B,"[""S005""]","{""S005|生活卫生用品"": 1, ""S005|饮用水"": 1}",2,20.0,0.062,1.834523173294776,1.7382696132327913,0.09625356006198459,1516.168419267513,360.0,"{""S005|生活卫生用品"": 1040.8408763004231, ""S005|饮用水"": 1040.8408763004231}",inf,9759.159123699577,0.5413692066763061,1461.626708427736,R000129
B,"[""S005""]","{""S005|应急食品"": 1, ""S005|饮用水"": 1}",2,22.0,0.055,1.884293881315186,1.7865361902208932,0.09775769109429254,1516.168419267513,360.0,"{""S005|应急食品"": 1040.8408763004231, ""S005|饮用水"": 1040.8408763004231}",inf,9759.159123699577,0.5289265296712036,1483.1940152365805,R000130
B,"[""S005""]","{""S005|医疗物资"": 1, ""S005|应急食品"": 1, ""S005|饮用水"": 1}",3,25.0,0.067,1.9736704741201951,1.8736565864774408,0.10001388764275446,1576.168419267513,390.0,"{""S005|医疗物资"": 1100.8408763004231, ""S005|应急食品"": 1100.8408763004231, ""S005|饮用水"": 1100.8408763004231}",9699.159123699577,9699.159123699577,0.5065823814699513,1521.9238721187512,R000131
B,"[""S005""]","{""S005|饮用水"": 2}",2,28.0,0.054,2.086131471436701,1.983861387245485,0.10227008419121636,1516.168419267513,360.0,"{""S005|饮用水"": 1040.8408763004231}",inf,9759.159123699577,0.4784671321408247,1570.6569709559037,R000132
C,"[""S005""]","{""S005|医疗物资"": 1, ""S005|生活卫生用品"": 1, ""S005|应急食品"": 1}",3,17.0,0.075,3.4401899398785707,3.340070422153961,0.10011951772460939,1679.1887154914712,390.0,"{""S005|医疗物资"": 1175.2293577457356, ""S005|生活卫生用品"": 1175.2293577457356, ""S005|应急食品"": 1175.2293577457356}",9624.770642254265,9624.770642254265,0.5699762575151787,1765.0514420504462,R000133
